query_language,tier,relation_sides,relevance_grade,title,year,type,type_label,venue,publisher,authors,doi,url,cited_by_count,crawl_query,has_abstract
en,relaxed,arab,C_单边_文旅核心,Islamic Tourism Branding: An Autoethnography of Umra Tour Leader,2025,journal-article,期刊论文,Da'watuna: Journal of Communication and Islamic Broadcasting,Institut Agama Islam Nasional Laa Roiba Bogor,Mareta Indriyani,10.47467/dawatuna.v5i5.9860,https://doi.org/10.47467/dawatuna.v5i5.9860,0,China Islamic tourism,True
en,relaxed,arab,C_单边_文旅核心,Islamic Tourism Development Strategy: Integrating Local Wisdom and Digital Innovation,2025,journal-article,期刊论文,Share: Jurnal Ekonomi dan Keuangan Islam,Universitas Islam Negeri Ar-Raniry,Marlizar Marlizar; Surna Lastri; Erlinda Erlinda,10.22373/share.v14i1.26234,https://doi.org/10.22373/share.v14i1.26234,0,China Islamic tourism,True
en,relaxed,arab,C_单边_文旅核心,Islamic Tourism in Mexico,2025,reference-entry,参考条目,Oxford Research Encyclopedia of Religion,"Oxford University PressNew York, NY",Mark Lindley-Highfield of Ballumbie Castle,10.1093/acrefore/9780199340378.013.1032,https://doi.org/10.1093/acrefore/9780199340378.013.1032,0,China Islamic tourism,True
en,relaxed,arab,C_单边_文旅核心,Islamic attributes and religiosity: a meta-analysis of their influence on halal tourism preferences,2025,journal-article,期刊论文,Journal of Islamic Accounting and Business Research,Emerald,Moh Agus Nugroho; Asfi Manzilati; Marlina Ekawaty; Nurul Badriyah,10.1108/jiabr-01-2025-0023,https://doi.org/10.1108/jiabr-01-2025-0023,2,Islamic tourism,True
en,relaxed,arab,C_单边_文旅核心,Islamic hospital tourism in Indonesia: A literature review,2025,journal-article,期刊论文,Malahayati International Journal of Nursing and Health Science,Universitas Malahayati Bandar Lampung,Ega Dwi Putranto; Qurratul Aini,10.33024/minh.v7i11.654,https://doi.org/10.33024/minh.v7i11.654,0,China Islamic tourism,True
en,relaxed,arab,C_单边_文旅核心,Isolation Tourism as a Modern Trend in Global Tourism: An Analytical Study of Tourist Destinations and Accommodation Experiences in Egypt,2025,journal-article,期刊论文,"Journal of Tourism, Hotels and Heritage",Egyptian Knowledge Bank,Sabah Mohamed Mahmoud; Mostafa Mahmoud Saleh,10.21608/sis.2026.455179.1218,https://doi.org/10.21608/sis.2026.455179.1218,0,China Egypt tourism,False
en,relaxed,china,C_单边_文旅核心,Language and Cultural Exchange and Diversification Strategies in Sino-Russian Higher Education Cooperation,2025,journal-article,期刊论文,International Journal of Educational Teaching and Research,Atlantic Academic Press Limited,Xiulin Jiang,10.70767/ijetr.v1i3.382,https://doi.org/10.70767/ijetr.v1i3.382,0,Sino-Arab cooperation,True
en,relaxed,arab,C_单边_文旅核心,Legal Certainty for Halal Tourism in the Implementation of Islamic Sharia in Aceh Province,2025,journal-article,期刊论文,JURNAL AKTA,Universitas Islam Sultan Agung,Zulfiyanda Zulfiyanda; Ramlan Ramlan; Farid Wajdi,10.30659/akta.v12i2.44857,https://doi.org/10.30659/akta.v12i2.44857,0,Islamic tourism,True
en,relaxed,arab,C_单边_文旅核心,Limits of Sustainability in Archaeological Tourism: An Exercise on the United Arab Emirates,2025,journal-article,期刊论文,Tourism and Hospitality,MDPI AG,Adriaan De Man,10.3390/tourhosp6040160,https://doi.org/10.3390/tourhosp6040160,0,China Arab tourism,True
en,relaxed,arab,C_单边_文旅核心,MALAYSIA'S ISLAMIC TOURISM ENGAGEMENT WITH THE GULF COOPERATION COUNCIL (GCC) NATIONS,2025,journal-article,期刊论文,Journal of Tourism Hospitality and Environment Management,Global Academic Excellence (M) Sdn Bhd,Norafidah Ismail; Ratnaria Wahid; Alhussein Nanaa,10.35631/jthem.1042018,https://doi.org/10.35631/jthem.1042018,0,China Gulf tourism,True
en,relaxed,china,C_单边_文旅核心,MGWR reveals scale heterogeneity shaping intangible cultural heritage distribution in China,2025,journal-article,期刊论文,npj Heritage Science,Springer Science and Business Media LLC,Fengling Wang; Tongyan Zhang; Shengrui Zhang,10.1038/s40494-025-01938-x,https://doi.org/10.1038/s40494-025-01938-x,26,China Arab cultural heritage,False
en,relaxed,arab,C_单边_文旅核心,Magnets Branding Become a Solution for Halal Tourism in Alamendah Tourism Village,2025,journal-article,期刊论文,Apollo: Journal of Tourism and Business,Media Digital Publikasi Indonesia (MDPI),Nazira Maulida; Imam Indratno,10.58905/apollo.v2i3.374,https://doi.org/10.58905/apollo.v2i3.374,1,China halal tourism,True
en,relaxed,arab,C_单边_文旅核心,Management strategy for halal tourism development in Blitar,2025,journal-article,期刊论文,Journal of Halal Product and Research,Universitas Airlangga,Fahmi Ahmad Farizan; Sri Hartini,10.20473/jhpr.vol.8-issue.1.35-46,https://doi.org/10.20473/jhpr.vol.8-issue.1.35-46,0,China halal tourism,True
en,relaxed,china,C_单边_文旅核心,"Market Segmentation of MZ Generation Alley Tourists Based on Travel Motivation: Focusing on Nanluoguxiang in Beijing, China",2025,journal-article,期刊论文,Korea International Trade Research Institute,Korea International Trade Research Institute,The Korea International Trade Research Institute; Xue-Ning Lee; Jeong-Hee Noh; Zhou Liu,10.16980/jitc.21.6.202512.313,https://doi.org/10.16980/jitc.21.6.202512.313,0,China Riyadh tourists,False
en,relaxed,china,C_单边_文旅核心,Matteo Ricci and Sino-Western Cultural Exchange,2025,journal-article,期刊论文,Journal of Global Trends in Social Science,Jandoo Press,Yixuan Li,10.70731/jrp1a907,https://doi.org/10.70731/jrp1a907,0,China Arab cultural exchange,True
en,relaxed,china,C_单边_文旅核心,"Matteo Ricci and Sino-Western Encounters in Late Ming China: Cultural Exchange, Adaptation, and Conflict",2025,posted-content,预印本,MDPI AG,MDPI AG,Shuangyang Qi; Meng Yan,10.20944/preprints202509.2340.v1,https://doi.org/10.20944/preprints202509.2340.v1,0,China Arab cultural exchange,True
en,relaxed,arab,C_单边_文旅核心,Media Policy and its Impact on Tourism: The Case of United Arab Emirates,2025,posted-content,预印本,Elsevier BV,Elsevier BV,Saleh Alrached,10.2139/ssrn.5346461,https://doi.org/10.2139/ssrn.5346461,0,China Arab tourism,True
en,relaxed,china,C_单边_文旅核心,"Memorable Tourism Experiences, Satisfaction and Loyalty for Geotourism Tourists of Mt Longhu in East China",2025,journal-article,期刊论文,Geoheritage,Springer Science and Business Media LLC,Qiuxiang Cao; Lanshu Zheng; Guixiang Cao; Haixia Deng,10.1007/s12371-025-01096-3,https://doi.org/10.1007/s12371-025-01096-3,2,China Arab tourists,False
en,relaxed,china,C_单边_文旅核心,Memorable tourism experience and well-being of Chinese rural tourists,2025,journal-article,期刊论文,Current Issues in Tourism,Informa UK Limited,Jiarui Shao; Liguo Yang; Yuanyuan Lin; Min Zhao,10.1080/13683500.2025.2544797,https://doi.org/10.1080/13683500.2025.2544797,3,Chinese Arab tourism,False
en,relaxed,china,C_单边_文旅核心,Middle-Aged and Elderly Tourists’ Acceptance of Smart Hotel Technology in China: A Comparison with Younger Tourists,2025,journal-article,期刊论文,Journal of China Tourism Research,Informa UK Limited,Mingke Sha; Lawal M Marafa,10.1080/19388160.2025.2532683,https://doi.org/10.1080/19388160.2025.2532683,3,China Arab tourists,False
en,relaxed,arab,C_单边_文旅核心,Morocco in Cinema: Between Global Fantasies and Local Realities in Shaping Tourism Image Destination,2025,journal-article,期刊论文,AVANCA | CINEMA,"Avanca Cinema, Cine-Clube de Avanca",Wissal BOULOUAH; Kaoutar EL AIDA; Houssame NEKHASS; Imane EL KORTBI; Laila DROUICHE; Abdelfettah LAHIALA,10.37390/avancacinema.2025.a678,https://doi.org/10.37390/avancacinema.2025.a678,0,China Morocco tourism,True
en,relaxed,arab,C_单边_文旅核心,Multi-Aspect Sentiment Classification of Arabic Tourism Reviews Using BERT and Classical Machine Learning,2025,journal-article,期刊论文,Data,MDPI AG,Samar Zaid; Amal Hamed Alharbi; Halima Samra,10.3390/data10110168,https://doi.org/10.3390/data10110168,3,China Arabic tourism,True
en,relaxed,china,C_单边_文旅核心,Museum visitor empirical studies in China,2025,book-chapter,图书章节,The Visitor Studies Guide,Routledge,Jingjing Zhou; Zhiyue Qiao; Qian Meng,10.4324/9781003288695-15,https://doi.org/10.4324/9781003288695-15,1,China Arab museum cooperation,False
en,relaxed,arab,C_单边_文旅核心,Muslim Friendly Hospitality Services in Malaysia Opportunities and Challenges for the Tourism Industry,2025,journal-article,期刊论文,International Journal of Research and Innovation in Social Science,RSIS International,Muhammad Yusriman Zaidi; Wan Mohd Khairul Firdaus Wan Khairuldin; Muhammad Amnan Idham; Muhammad Afham Suhaimi,10.47772/ijriss.2025.91100630,https://doi.org/10.47772/ijriss.2025.91100630,0,China Muslim tourism,True
en,relaxed,arab,C_单边_文旅核心,Muslim Intention to Visit Halal Tourism Destination in West Java: Halal Literacy Mediation Effect,2025,journal-article,期刊论文,AL-MUZARA'AH,Institut Pertanian Bogor,Lu'liyatul Mutmainah; Listia Andani; Nuryanti Taufik; Iffah Hafizah,10.29244/jam.13.2.201-219,https://doi.org/10.29244/jam.13.2.201-219,0,China halal tourism,True
en,relaxed,arab,C_单边_文旅核心,Muslim Tourists' Perspectives on Halal and Muslim-Friendly Tourism in South Korea,2025,journal-article,期刊论文,Indonesian Journal of Halal Research,Sunan Gunung Djati State Islamic University of Bandung,Muhamad Mustaqim; Kharis Fadlullah Hana; Masnaini Masnaini,10.15575/ijhar.v7i2.45033,https://doi.org/10.15575/ijhar.v7i2.45033,1,China Muslim tourism,True
en,relaxed,arab,C_单边_文旅核心,Muslim-friendly tourism in non-Muslim majority destinations: A review of Bali Island,2025,journal-article,期刊论文,Halalsphere,IIUM Press,Anis Najiha Ahmad; FITRAH SAFARINA FIRDAUSI; SAMSHUL AMRY ABDUL LATIF,10.31436/hs.v5i2.131,https://doi.org/10.31436/hs.v5i2.131,0,China Muslim tourism,True
en,relaxed,china,C_单边_文旅核心,New Approaches to Sino-Western Legal Cultural Exchange Studies,2025,posted-content,预印本,Elsevier BV,Elsevier BV,Chi Han,10.2139/ssrn.5198550,https://doi.org/10.2139/ssrn.5198550,0,Sino-Arab cultural exchange,True
en,relaxed,china,C_单边_文旅核心,"New Spice Road, Regional Rival to the New Silk Road",2025,journal-article,期刊论文,Luminis Applied Science and Engineering,Global Spectrum of Research and Humanities,Mohammad Ekram Yawar,10.69760/lumin.2025000202,https://doi.org/10.69760/lumin.2025000202,0,silk road tourism,True
en,relaxed,china,C_单边_文旅核心,Non-place making: Chinese tourists’ production of tourist spaces through social media,2025,journal-article,期刊论文,Tourism Geographies,Informa UK Limited,Yan Tan,10.1080/14616688.2025.2606129,https://doi.org/10.1080/14616688.2025.2606129,2,Chinese Arab tourists,False
en,relaxed,china,D_单边_弱文旅,"OPPORTUNITIES AND PROSPECTS FOR COOPERATION WITH CHINA WITHIN THE ""BELT AND ROAD"" INITIATIVE",2025,journal-article,期刊论文,Bulletin of Kyrgyz State University named after I. Arabaev,Kyrgyz State University named after I. Arabaev,A.Zh. Zhanybekova,10.33514/1694-7851-2025-1/1-197-206,https://doi.org/10.33514/1694-7851-2025-1/1-197-206,0,China Belt and Road tourism,True
en,relaxed,china,C_单边_文旅核心,Patterns of innovation-driven tourism competitiveness: Insights from 270 Chinese cities,2025,journal-article,期刊论文,Tourism Management,Elsevier BV,Jiekuan Zhang,10.1016/j.tourman.2024.105063,https://doi.org/10.1016/j.tourman.2024.105063,53,Chinese Gulf tourism,False
en,relaxed,arab,C_单边_文旅核心,Perceived Behavioral Control as the Key Driver of Islamic Tourism Intention: A Theory Planned Behavior (TPB) Approach,2025,journal-article,期刊论文,International Journal of Research and Innovation in Social Science,RSIS International,Fathin Insyirah Binti Khairul Rijal; Nur Shahirah Mior Shariffuddin,10.47772/ijriss.2025.91100377,https://doi.org/10.47772/ijriss.2025.91100377,1,Islamic tourism,True
en,relaxed,china,C_单边_文旅核心,Perceived Employability of Tourism and Hospitality Graduates in China,2025,journal-article,期刊论文,Journal of Hospitality &amp; Tourism Education,Informa UK Limited,Andreas H. Zins,10.1080/10963758.2025.2456650,https://doi.org/10.1080/10963758.2025.2456650,6,China Arab tourism,False
en,relaxed,china,C_单边_文旅核心,Perceiving Tourism Image through User-Generated Short Videos—A Case Study of a Chinese National Tourism Resort,2025,journal-article,期刊论文,Tourism Management and Technology Economy,"Clausius Scientific Press, Inc.",,10.23977/tmte.2025.080130,https://doi.org/10.23977/tmte.2025.080130,0,Chinese Arab tourism,False
en,relaxed,arab,C_单边_文旅核心,Perceptions and support of the Muslim community towards the development of marine halal tourism,2025,journal-article,期刊论文,Journal of Halal Science and Research,Universitas Ahmad Dahlan,Nur Chairani; Mohammad Hidayaturrahman,10.12928/jhsr.v6i1.11297,https://doi.org/10.12928/jhsr.v6i1.11297,0,China Muslim tourism,True
en,relaxed,arab,C_单边_文旅核心,"Perceptions of Community-Based Tourism Among Locals at Al Kasfah Hot Spring, Oman",2025,journal-article,期刊论文,International Journal of Research in Entrepreneurship &amp; Business Studies,Global Scientific Publications,"Student, Oman Tourism College; Malak Al-Ajmi; Aaisha Al-Shuaili; Student, Oman Tourism Colelge; Mayssa Ahmed Ben Belgacem",10.47259/ijrebs.2025.621,https://doi.org/10.47259/ijrebs.2025.621,0,China Oman tourism,True
en,relaxed,arab,C_单边_文旅核心,Poetry : A safeguard to Arab Heritage and Past Memories,2025,journal-article,期刊论文,Journal of Social Studies,"University of Science and Technology, Yemen",Khaled Ahmed Ali Al-swmaeai; Mohammed Omer Ali Hanbeh,10.20428/jss.v31i10.3383,https://doi.org/10.20428/jss.v31i10.3383,1,China Arab heritage,True
en,relaxed,china,C_单边_文旅核心,Policy Approaches to Sustainable and Circular Economy Tourism: Comparative Case Studies of Japan and China,2025,journal-article,期刊论文,International Conference on Tourism Research,Academic Conferences and Publishing International Ltd,KOON MURAKAMI,10.34190/ictr.8.1.3405,https://doi.org/10.34190/ictr.8.1.3405,3,China Arab tourism policy,True
en,relaxed,arab,C_单边_文旅核心,Polish Tourists’ Perception of Tunisia: Towards A Cultural Reinterpretation of the Destination,2025,journal-article,期刊论文,Polish Journal of Sport and Tourism,Walter de Gruyter GmbH,Monika Widz,10.2478/pjst-2025-0026,https://doi.org/10.2478/pjst-2025-0026,1,China Tunisia tourists,True
en,relaxed,arab,C_单边_文旅核心,Post-Encounter Tourism Experience in Saudi Arabia : Sentiment Analysis of Online Reviews,2025,journal-article,期刊论文,Indian Journal of Marketing,"Associated Management Consultants,  PVT., Ltd.",Tasneem Alsaati,10.17010/ijom/2025/v55/i6/175110,https://doi.org/10.17010/ijom/2025/v55/i6/175110,1,China Saudi Arabia tourism,True
en,relaxed,china,C_单边_文旅核心,Posthumanist Approach to the Cultural Heritage of Tuhu Chinese Musical Instruments,2025,journal-article,期刊论文,Journal of Posthumanism,Nobel Press Resources,Sayam Chuangprakhon; Tengteng Yu; Watcharanon Sangmuenna; Piyapun Santaveesuk,10.33182/joph.v5i1.3450,https://doi.org/10.33182/joph.v5i1.3450,2,Chinese Arab cultural heritage,True
en,relaxed,arab,C_单边_文旅核心,Potential and Strategies for Developing Muslim-Friendly Tourism in West Java,2025,journal-article,期刊论文,West Science Islamic Studies,PT. Sanskara Karya Internasional,Haruni Ode; Rully Fildansyah; Ilham Akbar Bunyamin,10.58812/wsiss.v3i04.2349,https://doi.org/10.58812/wsiss.v3i04.2349,0,China Muslim tourism,True
en,relaxed,arab,C_单边_文旅核心,"Practical Analysis of Digital Marketing Strategies to Attract Cultural and Heritage Tourism in Fez, Morocco",2025,book-chapter,图书章节,Advances in Computational Intelligence and Robotics,IGI Global Scientific Publishing,Adil El-Ouali; El Mahdi El Massaoudi; Mohamed Karim Bennacer; Ahmed El Hammoumi,10.4018/979-8-3373-5332-6.ch001,https://doi.org/10.4018/979-8-3373-5332-6.ch001,0,China Morocco cultural heritage,True
en,relaxed,arab,C_单边_文旅核心,Preservation of Heritage in Iraq using AR,2025,journal-article,期刊论文,Polaris Global Journal of Scholarly Research and Trends,Polaris Global Research Organization Inc.,Ahmed A. H. Alkurdi; Bareen H. Sadiq; Amira B. Sallow,10.58429/pgjsrt.v4n1a211,https://doi.org/10.58429/pgjsrt.v4n1a211,0,China Iraq cultural heritage,True
