query_language,title,year,venue,authors,doi,openalex_url,matched_keywords,relation_sides,cited_by_count,type
ar,الاستفادة من بعض ألحان أغاني المناسبات الاجتماعية كوسيلة مساعدة لتدريس مقرر الصولفيج العربي,2025,مجلة علوم وفنون الموسيقى,امل محمد توفيق,10.21608/jfma.2025.328924.1970,https://openalex.org/W4406702819,['التراث الثقافي'],arab,0,article
ar,تنوع المنتج السیاحی الترویحی فی محافظتى البحر الأحمر وجنوب سیناء وأثره فی تنشیط حرکة السیاحة الترویحیة الوافدة الى جمهوریة مصر العربیة,2019,مجلة علوم الرياضة,رأفت عبد الرؤوف محمد أحمد بکرى,10.21608/ssj.2019.232492,https://openalex.org/W4286664410,['السائحين'],arab,0,article
ar,الكتابات الملكية السومرية على المخاريط الفخارية,2026,مجلة دراسات في التاريخ والآثار,خالد حيدر الحافظ,10.65074/zwzr3r19,https://openalex.org/W7154900790,['المتحف'],arab,0,article
ar,واقع السياحة في مدينة الناصرة في فلسطين,2019,مجلة جامعة فلسطين للأبحاث و الدراسات,نشات صرصور; إسماعيل ناصر عبدالله أبو عامود; زياد مفضي أيوب مخامرة; ضرغام عبداللطيف حسين شتية,10.34027/1849-009-002-008,https://openalex.org/W3026583618,['السياحة'],arab,0,article
ar,الرقص على دماء العرب,2013,,بركات شلاتوة,,https://openalex.org/W2261812353,['السفر'],arab,0,article
ar,دور التراث الثقافي في حفظ الهوية الثقافية العربية من وجهة نظر أعضاء هيئة التدريس في الجامعات الحكومية الأردنية,2019,social and human sciences review   مجلة العلوم الاجتماعية والانسانية,دكتورة رشا مقابلة; دكتورة شذى صخر,,https://openalex.org/W2951286834,['التراث الثقافي'],arab,0,article
ar,دراسة مقترحات البيع كأحد آليات التسويق بالعلاقات بالتطبيق على السوق السياحية الداخلية بالقاهرة والإسكندرية,2023,المجلة الدولية للتراث والسياحة والضيافة,شيماء شبانة سعد علي البنا; فارس عبدالله محمد مدني,10.21608/jihtha.2023.202267.1028,https://openalex.org/W4387622064,"['السائح', 'السائحين']",arab,0,article
ar,السياحة الصحراوية في الجزائر بين الواقع والمأمول دراسـة حالـة ولاية ورقلة خلال الفترة:2013 – 2017,2021,مجلة المنتدى للدراسات والابحاث الاقتصادية,محمد الهلة; أحمد بن مويزة; ادريس يحي,,https://openalex.org/W3177140992,['السياحة الصحراوية'],arab,0,article
ar,"الرحلات الاستكشافية مقاربة فكرية وحضارية:, الرحلات الأوروبية في الجزائر نموذجا",2015,دراسات تاريخية,ناصر الدين سعيدوني,10.37487/1421-000-005-006,https://openalex.org/W2904379777,['الرحلات'],arab,0,article
ar,"الاستراتيجية السياحية في تونس القائمة على تطوير السياحة العلاجية لتحقيق التنمية السياحية المستدامة ""2013-2018""",2020,مجلة الباحث الإقتصادي,نوفل سمايلي; فضيلة بوطرة,10.35391/1894-008-013-013,https://openalex.org/W3045721294,"['التنمية السياحية', 'السياحة العلاجية', 'السياحية']",arab,0,article
ar,الاستثمار السياحي في الجزائر الواقع والآفاق,2020,,الحسن الليني; عدنان زيادة; مسعود بكادي; مؤطر,,https://openalex.org/W3121039494,['السياحي'],arab,0,dissertation
ar,"""رعمسیس الثانی"", من جیرة ""باب الحدید"" إلى ضیافة المتحف ""المصری الکبیر""-دراسة سیمیوطیقیة",2014,Scientific Journal of October 6 University,أحمد عوض,10.21608/sjou.2014.33015,https://openalex.org/W2951749130,['المتحف'],arab,0,article
ar,التكيف عبر الثقافات: الطلاب الصينيون الدارسون بجامعة الإسكندرية نموذجا,2023,"Mağallaẗ Kulliyyaẗ Al-Adāb, Ǧāmiʿaẗ Al-Iskandariyyaẗ/Mağallaẗ Kulliyyaẗ Al-Adāb, Ǧāmiʿaẗ Al-Iskandariyyaẗ",فاطمة (SONG YANAN) (SONG YANAN); خالد ZHANG JUNBO,10.21608/bfalex.2023.294614,https://openalex.org/W4366832076,['مبادرة الحزام والطريق'],both,0,article
ar,استثمارات الاقتصاد الأخضر في مصر في ضوء مبادرة الحزام والطريق,2025,Afāq Asyawiyyaẗ,أحمد عبدالحافظ,10.21608/sis.2025.394562.1218,https://openalex.org/W4411821242,['مبادرة الحزام والطريق'],both,0,article
ar,المرأة العراقیة بین نمطیة الموروث الثقافی وحقوقها الدستوریة الحدیثة ( مدینة بغداد ومحیطها الریفی، بحث فی الانثروبولوجیا الثقافیة),2018,حوليات أداب عين شمس,ذکرى إبراهیم,10.21608/aafu.2018.25509,https://openalex.org/W2913606102,['الموروث الثقافي'],arab,0,article
ar,الفساد الإداري والمالي في العراق: الاشكالات- الآثار- المعالجات,2019,Al-Adab Journal,رغد علي حسن,10.31973/aj.v1i128.405,https://openalex.org/W2944775420,['الآثار'],arab,0,article
ar,تقويم الممارسات اليابانية في تطوير المؤسسات التعليمية,2026,المجلة العربية للعلوم التربوية والنفسية,وفية عثمان الصبحي; مها صالح ‏ اليحيان,10.21608/jasep.2026.476362,https://openalex.org/W7118900415,['التبادل الثقافي'],arab,0,article
ar,مذكرات سارة,2023,,Munther Younes; Makda G. Weatherspoon; Maha Saliba Foster,10.4324/9781351029506-114,https://openalex.org/W4367672884,['السفر'],arab,0,book-chapter
ar,Sustainable Management of the Green Economy and Its Role in Promoting Competitiveness with Egyptian Tourism Purposes الإدارة المستدامة للاقتصاد الأخضر ودورها في تعزيز التنافسية بالمقاصد السياحية المصرية,2023,Journal of Association of Arab Universities for Tourism and Hospitality,eslam elalamy; Miral Dewedar; Soad Mansour,10.21608/jaauth.2023.255622.1536,https://openalex.org/W4390497759,['السائحين'],arab,0,article
ar,أثر التغيرات المناخية على السياحة الدولية: دراسة حالة لصناعة السياحة والضيافة المصرية,2024,"International Journal for Tourism, Archaeology and Hospitality",Nahla Helmy,10.21608/ijtah.2023.185446.1038,https://openalex.org/W4391725227,"['السياحة', 'صناعة السياحة']",arab,0,article
ar,جهود الامارات العربية في الحفاظ على التراث الثقافي والمعماري استنادا على المواثيق والمعايير الدولية لحفظ التراث الثقافي,2023,Al-Adab Journal,محمود الشيخ ورق; منذر جمحاوي,10.31973/aj.v1i146.3889,https://openalex.org/W4386777660,['التراث الثقافي'],arab,0,article
ar,دور الإعلام السياحي في التنمية السياحية المستدامة في الجزائر,2018,مجلة الر سالة للدراسات والبحوث الإنسانية,حازم رشيدة,,https://openalex.org/W2911702326,['التنمية السياحية'],arab,0,article
ar,القات في اليمن (1762-1962م) نماذج من كتب الرحلات العربية والمعربة,2023,دورية کان التاريخية,أمة الغفور عبد الرحمن الأمير,10.21608/kan.2023.333031,https://openalex.org/W4390496979,['الرحلات'],arab,0,article
ar,الآثار المتوقعة للأزمة الروسیة الأوكرانیة على الاقتصاد المصری,2022,المجلة العلمية للإقتصاد و التجارة,عید رشاد عبد القادر,10.21608/jsec.2022.268729,https://openalex.org/W4308422114,['الآثار'],arab,0,article
ar,رؤية استشرافية لمساهمة قطاع السياحة في الاقتصاد الجزائري,2018,Dirassat Journal Economic Issue,Ahmed‎ Sellami,10.34118/djei.v9i2.171,https://openalex.org/W3157717917,['السياحة'],arab,0,article
ar,البرامج المخصصة للأطفال ذوي القدرات الخاصة في المتاحف مراجعة علمية,2023,مجلة بحوث الشرق الأوسط,ياسمين خالد محمد مصطفى; رؤوف هلال,10.21608/mercj.2023.207956.1452,https://openalex.org/W4378529875,['المتاحف'],arab,0,article
ar,السياحة البيئية في عقل نفود الثويرات بمحافظة الزلفي,2021,Maǧallaẗ Markaz Al-Buḥūṯ Al-Ǧuġrāfiyyaẗ wa Al-Kārtūğirāfiyyaẗ/Maǧallaẗ Markaz Al-Buḥūṯ Al-Ǧuġrāfiyyaẗ wa Al-Kārtūğirāfiyyaẗ,علي معيض القرني,10.21608/mkgc.2021.72827.1022,https://openalex.org/W3170786227,"['التنمية السياحية', 'السياحة البيئية']",arab,0,article
ar,أثر توظيف المتحف الافتراضي في تنمية التحصيل المعرفي ومهارة نقد اللوحات الفنية لدى طالبات الصف السادس الابتدائي في المدينة المنورة,2024,المجلة العربية للتربية النوعية,رهف سعيد سعد المحمدي; أمل بنت عائض الزهراني,10.21608/ejev.2024.384756,https://openalex.org/W4403359264,"['المتاحف', 'المتحف']",arab,0,article
